日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-07-10,'300529,健帆生物,74.09,75.3,71.45,72.01,72.17,1.92,2.6604,1.3536,10779064,798828825.17,59093947356.5,59001177859.8
2020-07-09,'300529,健帆生物,72.17,73.1,68.24,68.4,67.85,4.32,6.367,1.8825,14991494,1065548884.94,57562561489.0,57472196060.8
2020-07-08,'300529,健帆生物,67.85,71.44,67.26,69.38,68.17,-0.32,-0.4694,1.8117,14427426,991013598.08,54116943287.1,54031987012.9
2020-07-07,'300529,健帆生物,68.17,68.98,64.6,66.8,67.0,1.17,1.7463,1.8917,15064539,1014092849.19,54372174265.0,54286817312.8
2020-07-06,'300529,健帆生物,67.0,67.9,65.4,66.8,66.55,0.45,0.6762,1.2211,9723982,648150641.2,53438986002.0,53355094029.0
2020-07-03,'300529,健帆生物,66.55,66.97,64.64,65.77,65.8,0.75,1.1398,1.0545,8397565,552094054.5,53080067439.3,52996738919.8
2020-07-02,'300529,健帆生物,65.8,68.22,65.3,67.5,67.76,-1.96,-2.8926,1.5199,12103842,803508417.34,52481869834.8,52399480404.6
2020-07-01,'300529,健帆生物,67.76,70.48,66.18,70.19,69.5,-1.74,-2.5036,1.5464,12314581,842038553.56,54045159574.6,53960315991.1
2020-06-30,'300529,健帆生物,69.5,70.0,64.51,64.91,64.74,4.76,7.3525,1.727,13752917,925555249.06,55432978017.0,55345955746.5
2020-06-29,'300529,健帆生物,64.74,65.5,64.16,65.2,65.28,-0.54,-0.8272,1.0074,8022450,519299972.65,51636417220.4,51555355036.4
2020-06-24,'300529,健帆生物,65.28,67.4,63.93,65.7,65.67,-0.39,-0.5939,1.3742,10943244,715479385.88,52067119495.7,51985381167.4
2020-06-23,'300529,健帆生物,65.67,66.0,63.94,64.22,64.3,1.37,2.1306,1.0836,8628991,563513666.1,52378182250.0,52295955595.3
2020-06-22,'300529,健帆生物,64.3,65.66,63.5,65.39,65.0,-0.7,-1.0769,1.5386,12252454,787208015.57,51285474625.8,51204963374.1
2020-06-19,'300529,健帆生物,65.0,66.61,64.22,65.1,65.03,-0.03,-0.0461,1.6634,13246564,865678368.84,51843792390.0,51762404655.0
2020-06-18,'300529,健帆生物,65.03,67.8,63.29,67.8,67.68,-2.65,-3.9155,1.7022,13555545,878883117.99,51867720294.2,51786294995.6
2020-06-17,'300529,健帆生物,67.68,68.37,66.36,67.39,67.37,0.31,0.4601,1.3041,10385362,699869470.33,53981351830.1,53896608416.2
2020-06-16,'300529,健帆生物,67.37,67.54,63.33,63.6,63.15,4.22,6.6825,1.841,14660663,965413236.46,53734096820.2,53649741563.2
2020-06-15,'300529,健帆生物,63.15,65.8,62.67,64.76,64.76,-1.61,-2.4861,1.3858,11035427,703980246.48,50368238298.9,50289166984.1
2020-06-12,'300529,健帆生物,64.76,65.13,62.9,63.01,63.68,1.08,1.696,1.2267,9768565,625368006.54,51652369156.6,51571281930.1
2020-06-11,'300529,健帆生物,63.68,65.8,62.37,62.98,62.98,0.7,1.1115,1.2417,9888455,635019713.69,50790964606.1,50711229668.2
2020-06-10,'300529,健帆生物,62.98,63.88,61.99,62.0,62.17,0.81,1.3029,0.8183,6516304,411256757.07,50232646841.9,50153788387.3
2020-06-09,'300529,健帆生物,62.17,63.28,59.77,60.39,60.33,1.84,3.0499,1.1995,9552355,594758129.75,49586593429.0,49508749190.8
2020-06-08,'300529,健帆生物,60.33,64.2,60.04,62.79,62.42,-2.09,-3.3483,1.1853,9439031,583600240.93,48119015306.0,48043474966.7
2020-06-05,'300529,健帆生物,62.42,62.75,60.72,60.95,60.58,1.84,3.0373,0.7235,5761887,356708973.76,49785992630.5,49707835362.5
2020-06-04,'300529,健帆生物,60.58,61.75,60.45,61.13,61.14,-0.56,-0.9159,0.6414,5108100,310826650.69,48318414507.5,48242561138.5
2020-06-03,'300529,健帆生物,61.14,61.76,60.6,61.4,61.28,-0.14,-0.2285,0.7437,5922079,362317420.92,48765068718.8,48688514163.2
2020-06-02,'300529,健帆生物,61.28,65.0,61.0,64.5,64.24,-2.96,-4.6077,1.1852,9437931,584985983.76,48876732271.7,48800002419.4
2020-06-01,'300529,健帆生物,64.24,64.69,62.89,63.68,63.0,1.24,1.9683,0.853,6793210,434916111.02,51237618817.4,51157182692.9
2020-05-29,'300529,健帆生物,63.0,63.16,59.01,59.06,58.97,4.03,6.834,1.2114,9647122,599286549.39,50248598778.0,50169715281.0
2020-05-28,'300529,健帆生物,58.97,60.66,58.44,60.03,59.95,-0.98,-1.6347,0.539,4292618,254873927.18,47034283649.8,46960446192.4
2020-05-27,'300529,健帆生物,59.95,63.27,59.63,62.8,62.56,-2.61,-4.172,0.6695,5331474,325683255.21,47815928519.7,47740863985.7
2020-05-26,'300529,健帆生物,62.56,63.46,60.3,61.0,60.18,2.38,3.9548,0.9041,7199579,448729772.54,49897656183.4,49819323618.7
2020-05-25,'300529,健帆生物,60.18,60.5,58.3,59.54,59.57,0.61,1.024,0.5483,4366519,261199806.48,47999375785.1,47924023263.7
2020-05-22,'300529,健帆生物,59.57,62.2,58.98,62.0,61.3,-1.73,-2.8222,1.0248,8160731,492473527.51,47512841733.4,47438253004.6
2020-05-21,'300529,健帆生物,61.3,63.47,60.79,61.3,60.9,0.4,0.6568,0.8904,7090503,440701236.63,48892684207.8,48815929313.1
2020-05-20,'300529,健帆生物,60.9,63.97,60.6,63.88,63.53,-2.63,-4.1398,1.2351,9835930,605458831.83,48573645485.4,48497391438.3
2020-05-19,'300529,健帆生物,121.6,122.22,118.42,121.4,121.4,0.2,0.1647,0.6995,2931905,353300337.73,51046195628.8,50966060012.8
2020-05-18,'300529,健帆生物,121.4,121.73,115.12,117.0,116.5,4.9,4.206,0.8862,3714448,445204151.83,50962238070.2,50882234256.2
2020-05-15,'300529,健帆生物,116.5,121.26,115.44,120.39,120.0,-3.5,-2.9167,0.8217,3444028,403411334.85,48905277884.5,48828503219.5
2020-05-14,'300529,健帆生物,120.0,121.3,118.62,121.3,120.45,-0.45,-0.3736,0.6958,2916248,349832384.46,50374535160.0,50295453960.0
2020-05-13,'300529,健帆生物,120.45,121.75,116.0,117.13,116.47,3.98,3.4172,0.9107,3806599,455967000.15,50428001712.0,50348623957.5
2020-05-12,'300529,健帆生物,116.47,117.95,112.62,112.86,113.31,3.16,2.7888,0.8694,3634005,421142310.36,48761721539.2,48684966644.5
2020-05-11,'300529,健帆生物,113.31,118.0,112.85,117.35,117.35,-4.04,-3.4427,0.6571,2746577,313912192.18,47438745321.6,47364072898.5
2020-05-08,'300529,健帆生物,117.35,118.99,115.8,116.66,116.52,0.83,0.7123,0.6151,2571337,301743491.47,49130145296.0,49052810472.5
2020-05-07,'300529,健帆生物,116.52,116.7,114.14,114.8,115.29,1.23,1.0669,0.7731,3231562,373691240.89,48782654707.2,48705866862.0
2020-05-06,'300529,健帆生物,115.29,115.72,109.21,111.66,111.22,4.07,3.6594,1.0352,4309563,485731475.71,48267698774.4,47997435956.4
2020-04-30,'300529,健帆生物,111.22,113.6,108.54,112.86,113.61,-2.39,-2.1037,1.0483,4364264,483187240.82,46563738899.2,46303016975.2
2020-04-29,'300529,健帆生物,113.61,119.5,111.18,116.61,116.67,-3.06,-2.6228,0.9523,3964794,457330043.41,47564344329.6,47298019767.6
2020-04-28,'300529,健帆生物,116.67,118.5,114.5,117.5,116.84,-0.17,-0.1455,0.7059,2938973,342712372.95,48845454211.2,48571956397.2
2020-04-27,'300529,健帆生物,116.84,117.49,113.66,115.13,115.13,1.71,1.4853,0.6311,2627204,304137542.71,48916626982.4,48642730654.4
2020-04-24,'300529,健帆生物,115.13,116.79,113.63,114.99,115.02,0.11,0.0956,0.529,2202274,253510846.04,48200712636.8,47930824890.8
2020-04-23,'300529,健帆生物,115.02,118.97,114.14,116.79,117.05,-2.03,-1.7343,0.779,3243267,375509607.88,48154659667.2,47885029783.2
2020-04-22,'300529,健帆生物,117.05,118.0,113.4,114.97,115.0,2.05,1.7826,0.5938,2472132,285581649.06,49004546288.0,48730157678.0
2020-04-21,'300529,健帆生物,115.0,116.2,112.89,115.38,115.16,-0.16,-0.1389,0.5288,2201420,252256948.91,48146286400.0,47876703400.0
2020-04-20,'300529,健帆生物,115.16,116.83,113.61,113.81,113.6,1.56,1.3732,0.6173,2569783,295859548.13,48213272537.6,47943314465.6
2020-04-17,'300529,健帆生物,113.6,116.49,111.3,112.19,112.3,1.3,1.1576,0.663,2760342,313505786.55,47560157696.0,47293856576.0
2020-04-16,'300529,健帆生物,112.3,112.65,108.52,110.2,109.96,2.34,2.128,0.824,3430517,381297822.58,47015895328.0,46752641668.0
2020-04-15,'300529,健帆生物,109.96,113.9,109.49,113.0,113.97,-4.01,-3.5185,0.8685,3615582,402372566.49,46036223065.6,45778454833.6
2020-04-14,'300529,健帆生物,113.97,113.97,110.46,113.29,112.95,1.02,0.9031,0.8963,3731422,419277239.72,47715063139.2,47447894665.2
2020-04-13,'300529,健帆生物,112.95,112.99,107.87,109.0,108.07,4.88,4.5156,0.9489,3950440,439980774.84,47288026512.0,47023249122.0
2020-04-10,'300529,健帆生物,108.07,111.0,106.71,108.0,108.04,0.03,0.0278,0.9882,4113985,448096409.46,45244949315.2,44991611621.2
2020-04-09,'300529,健帆生物,108.04,109.5,106.3,106.58,101.27,6.77,6.6851,1.4629,6090503,657324268.71,45232389414.4,44979122046.4
2020-04-08,'300529,健帆生物,101.27,103.48,100.21,102.95,103.99,-2.72,-2.6156,0.7183,2990579,302953473.69,42398038467.2,42160641333.2
2020-04-07,'300529,健帆生物,103.99,104.0,98.65,98.65,98.11,5.88,5.9933,0.9175,3819862,391506227.06,43536802806.4,43293029448.4
2020-04-03,'300529,健帆生物,98.11,103.66,97.16,99.44,99.47,-1.36,-1.3672,0.7112,2960897,295329913.79,41075062249.6,40845072787.6
2020-04-02,'300529,健帆生物,99.47,99.5,94.73,97.51,94.99,4.48,4.7163,0.8594,3577970,348143790.45,41644444419.2,41411266845.2
2020-04-01,'300529,健帆生物,94.99,95.78,92.6,93.84,94.67,0.32,0.338,0.3868,1610179,151777432.7,39768832566.4,39546157008.4
2020-03-31,'300529,健帆生物,94.67,95.98,92.6,92.6,92.6,2.07,2.2354,0.544,2264953,213927246.6,39634860291.2,39412934877.2
2020-03-30,'300529,健帆生物,92.6,95.5,91.72,92.96,94.13,-1.53,-1.6254,0.724,3014063,280894944.04,38768227136.0,38551154216.0
2020-03-27,'300529,健帆生物,94.13,96.96,93.2,96.0,94.7,-0.57,-0.6019,0.5764,2399637,227716540.46,39408782076.8,39188122530.8
2020-03-26,'300529,健帆生物,94.7,95.73,92.09,94.0,93.2,1.5,1.6094,0.5394,2245709,211636307.84,39647420192.0,39425424452.0
2020-03-25,'300529,健帆生物,93.2,93.89,88.62,90.48,88.6,4.6,5.1919,0.6059,2522318,232401240.86,39019425152.0,38800945712.0
2020-03-24,'300529,健帆生物,88.6,89.97,86.18,87.58,86.75,1.85,2.1326,0.5058,2105563,185839165.7,37093573696.0,36885877576.0
2020-03-23,'300529,健帆生物,86.75,92.15,86.35,87.86,90.3,-3.55,-3.9313,0.656,2730967,240817512.78,36319046480.0,36115687130.0
2020-03-20,'300529,健帆生物,90.3,90.48,86.36,86.62,85.49,4.81,5.6264,0.5808,2418003,214037502.37,37805301408.0,37593620148.0
2020-03-19,'300529,健帆生物,85.49,87.07,82.88,87.07,84.81,0.68,0.8018,0.562,2339684,198565398.84,35791530646.4,35591124988.4
2020-03-18,'300529,健帆生物,84.81,89.5,82.63,85.22,84.2,0.61,0.7245,0.6508,2709256,235385185.4,35506839561.6,35308027959.6
2020-03-17,'300529,健帆生物,84.2,86.5,82.06,84.03,84.2,0.0,0.0,0.6263,2607378,218221905.65,35251454912.0,35054073272.0
2020-03-16,'300529,健帆生物,84.2,90.87,83.61,90.19,89.8,-5.6,-6.2361,0.6323,2632226,228584488.33,35251454912.0,35054073272.0
2020-03-13,'300529,健帆生物,89.8,91.99,85.27,85.95,90.06,-0.26,-0.2887,0.5324,2216394,195573288.85,37595969728.0,37385460568.0
2020-03-12,'300529,健帆生物,90.06,92.0,88.89,91.94,92.3,-2.24,-2.4269,0.5728,2384737,215618086.53,37704822201.6,37493703549.6
2020-03-11,'300529,健帆生物,92.3,97.0,92.29,97.0,95.68,-3.38,-3.5326,0.7307,3042131,285546575.86,38642628128.0,38426258468.0
2020-03-10,'300529,健帆生物,95.68,96.8,91.0,91.0,92.6,3.08,3.3261,0.8571,3568130,336628365.64,40057710284.8,39833417228.8
2020-03-09,'300529,健帆生物,92.6,97.44,92.2,96.0,97.52,-4.92,-5.0451,0.8623,3590059,336595794.25,38768227136.0,38551154216.0
2020-03-06,'300529,健帆生物,97.52,97.88,92.36,93.37,93.23,4.29,4.6015,1.0288,4283090,413132274.27,40828050867.2,40599444483.2
2020-03-05,'300529,健帆生物,93.23,94.5,90.7,93.2,91.12,2.11,2.3156,0.6414,2670441,248494835.73,39031985052.8,38813435286.8
2020-03-04,'300529,健帆生物,91.12,93.6,90.22,93.51,93.1,-1.98,-2.1267,0.5437,2263323,207133682.83,38148605363.2,37935001859.2
2020-03-03,'300529,健帆生物,93.1,98.0,92.85,93.66,90.3,2.8,3.1008,0.8445,3515761,334256680.01,38977558816.0,38759313796.0
2020-03-02,'300529,健帆生物,90.3,91.9,88.64,91.9,90.32,-0.02,-0.0221,0.6656,2770990,250863865.92,37805301408.0,37593620148.0
2020-02-28,'300529,健帆生物,90.32,95.0,89.89,93.51,93.9,-3.58,-3.8126,0.896,3730331,343791451.99,37813674675.2,37601946531.2
2020-02-27,'300529,健帆生物,93.9,95.42,90.28,91.39,91.2,2.7,2.9605,0.8116,3378793,314979672.12,39312489504.0,39092369124.0
2020-02-26,'300529,健帆生物,91.2,95.3,90.33,93.88,94.35,-3.15,-3.3386,0.7545,3140925,287060613.3,38182098432.0,37968307392.0
2020-02-25,'300529,健帆生物,94.35,95.8,92.1,93.19,94.49,-0.14,-0.1482,0.5539,2305857,217389581.51,39500888016.0,39279712746.0
2020-02-24,'300529,健帆生物,94.49,96.31,94.0,96.17,96.27,-1.78,-1.849,1.0299,4287533,408112634.22,39559500886.4,39337997428.4
2020-02-21,'300529,健帆生物,96.27,97.18,92.7,95.5,94.95,1.32,1.3902,1.1252,4684512,447045082.92,40304721667.2,40079045533.2
2020-02-20,'300529,健帆生物,94.95,95.88,91.31,91.32,90.6,4.35,4.8013,1.1998,4994938,471191011.37,39752086032.0,39529504242.0
2020-02-19,'300529,健帆生物,90.6,92.92,90.03,90.38,90.88,-0.28,-0.3081,0.6285,2616385,238963971.41,37930900416.0,37718515896.0
2020-02-18,'300529,健帆生物,90.88,91.87,89.38,90.75,91.71,-0.83,-0.905,0.8062,3356484,303281098.62,38048126156.8,37835085260.8
2020-02-17,'300529,健帆生物,91.71,93.23,90.43,90.74,90.72,0.99,1.0913,0.7695,3203414,293758660.38,38395616745.6,38180630163.6
2020-02-14,'300529,健帆生物,90.72,96.5,89.97,95.8,93.89,-3.17,-3.3763,0.9573,3985450,366819886.33,37981140019.2,37768474195.2
2020-02-13,'300529,健帆生物,93.89,95.98,92.67,94.74,92.66,1.23,1.3274,0.7334,3053264,287847921.12,39308302870.4,39088205932.4
2020-02-12,'300529,健帆生物,92.66,93.68,90.01,91.68,90.75,1.91,2.1047,0.8075,3361884,310319682.03,38793346937.6,38576133365.6
2020-02-11,'300529,健帆生物,90.75,91.58,87.99,87.99,88.36,2.39,2.7048,0.8583,3573359,322834498.81,37993699920.0,37780963770.0
2020-02-10,'300529,健帆生物,88.36,91.45,86.44,87.0,86.5,1.86,2.1503,1.0926,4548522,405932257.93,36993094489.6,36785960977.6
2020-02-07,'300529,健帆生物,86.5,87.5,84.87,86.0,86.59,-0.09,-0.1039,0.7181,2989399,257605902.62,36214380640.0,36011607340.0
2020-02-06,'300529,健帆生物,86.59,87.24,82.49,85.05,79.31,7.28,9.1792,1.2843,5346650,458138356.89,36252060342.4,36049076064.4
2020-02-05,'300529,健帆生物,79.31,79.86,78.02,78.76,78.8,0.51,0.6472,0.5137,2138777,168392602.29,33204191081.6,33018272579.6
2020-02-04,'300529,健帆生物,78.8,79.91,75.5,76.63,75.5,3.3,4.3709,0.6346,2641770,205523918.13,32990672768.0,32805949808.0
2020-02-03,'300529,健帆生物,75.5,78.98,72.7,72.7,80.78,-5.28,-6.5363,0.4978,2072387,156923941.85,31609083680.0,31432096580.0
2020-01-23,'300529,健帆生物,80.78,83.66,79.0,81.6,81.31,-0.53,-0.6518,0.7054,2936688,238873144.01,33819626220.8,33630261744.8
2020-01-22,'300529,健帆生物,81.31,81.95,79.5,81.02,81.31,0.0,0.0,0.6515,2712312,220550118.74,34041517801.6,33850910899.6
2020-01-21,'300529,健帆生物,81.31,82.79,79.7,81.0,81.5,-0.19,-0.2331,0.3758,1564411,127271620.4,34041517801.6,33850910899.6
2020-01-20,'300529,健帆生物,81.5,82.39,79.14,80.13,80.01,1.49,1.8623,0.6607,2750727,222827408.55,34121063840.0,33930011540.0
2020-01-17,'300529,健帆生物,80.01,81.0,78.99,79.32,79.1,0.91,1.1504,0.3895,1621637,130234929.7,33497255433.6,33309695991.6
2020-01-16,'300529,健帆生物,79.1,79.5,76.61,78.18,78.52,0.58,0.7387,0.4463,1857853,146106955.09,33116271776.0,32930845556.0
2020-01-15,'300529,健帆生物,78.52,80.22,77.26,78.0,75.87,2.65,3.4928,0.8716,3628673,285565953.07,32873447027.2,32689380443.2
2020-01-14,'300529,健帆生物,75.87,76.83,73.86,74.2,74.2,1.67,2.2507,0.6413,2669984,202127342.52,31763989123.2,31586134669.2
2020-01-13,'300529,健帆生物,74.2,74.66,72.68,73.39,73.8,0.4,0.542,0.5675,2362734,173823293.89,31064821312.0,30890881672.0
2020-01-10,'300529,健帆生物,73.8,75.0,72.73,75.0,74.3,-0.5,-0.6729,0.7159,2980296,219678509.11,30897355968.0,30724354008.0
2020-01-09,'300529,健帆生物,74.3,74.66,70.65,70.88,70.75,3.55,5.0177,0.9629,4008761,294680382.77,31106687648.0,30932513588.0
2020-01-08,'300529,健帆生物,70.75,70.99,69.71,70.49,70.57,0.18,0.2551,0.4696,1955193,137901409.88,29620432720.0,29454580570.0
2020-01-07,'300529,健帆生物,70.57,70.59,68.39,68.61,69.32,1.25,1.8032,0.5772,2402876,166716674.22,29545073315.2,29379643121.2
2020-01-06,'300529,健帆生物,69.32,70.78,67.9,70.35,70.61,-1.29,-1.8269,1.0124,4214713,291385939.68,29021744115.2,28859244171.2
2020-01-03,'300529,健帆生物,70.61,71.27,69.88,70.11,71.0,-0.39,-0.5493,0.6429,2676450,189062869.14,29561819849.6,29396295887.6
2020-01-02,'300529,健帆生物,71.0,72.44,70.34,71.84,71.84,-0.84,-1.1693,0.9146,3807451,270826906.94,29725098560.0,29558660360.0
2019-12-31,'300529,健帆生物,71.84,72.66,69.65,70.24,70.25,1.59,2.2633,0.6369,2651471,190099744.41,30076775782.4,29908368454.4
2019-12-30,'300529,健帆生物,70.25,70.39,68.0,69.9,69.32,0.93,1.3416,0.4997,2080323,144236414.19,29411101040.0,29246420990.0
2019-12-27,'300529,健帆生物,69.32,71.18,68.75,68.75,68.6,0.72,1.0496,0.5943,2474344,172583674.64,29021744115.2,28859244171.2
2019-12-26,'300529,健帆生物,68.6,69.32,68.24,68.66,69.4,-0.8,-1.1527,0.3433,1429358,98246249.67,28720306496.0,28559494376.0
2019-12-25,'300529,健帆生物,69.4,70.28,68.0,69.48,69.14,0.26,0.376,0.4627,1926345,133097606.82,29055237184.0,28892549704.0
2019-12-24,'300529,健帆生物,69.14,69.62,68.0,68.99,68.81,0.33,0.4796,0.3897,1622344,111604920.4,28946384710.4,28784306722.4
2019-12-23,'300529,健帆生物,68.81,69.59,67.19,69.5,70.66,-1.85,-2.6182,0.9912,4126515,282232294.11,28808225801.6,28646921399.6
2019-12-20,'300529,健帆生物,70.66,71.45,68.93,70.95,71.3,-0.64,-0.8976,0.6116,2546044,177748742.57,29582753017.6,29417111845.6
2019-12-19,'300529,健帆生物,71.3,71.4,69.5,70.6,70.49,0.81,1.1491,0.5858,2438779,171976218.3,29850697568.0,29683556108.0
2019-12-18,'300529,健帆生物,70.49,72.25,69.33,71.5,72.06,-1.57,-2.1787,0.7218,3004961,211631770.87,29511580246.4,29346337588.4
2019-12-17,'300529,健帆生物,72.06,72.84,70.78,72.84,72.5,-0.44,-0.6069,1.0037,4178764,299069447.73,30168881721.6,29999958669.6
2019-12-16,'300529,健帆生物,72.5,73.88,71.81,73.78,72.13,0.37,0.513,0.9758,4062636,295119371.37,30353093600.0,30183139100.0
2019-12-13,'300529,健帆生物,72.13,74.24,69.65,70.6,69.89,2.24,3.205,1.2035,5010533,363825866.22,30198188156.8,30029101010.8
2019-12-12,'300529,健帆生物,69.89,70.65,68.52,68.87,69.29,0.6,0.8659,0.8946,3724290,260243110.97,29260382230.4,29096546092.4
2019-12-11,'300529,健帆生物,69.29,69.3,67.5,68.19,68.85,0.44,0.6391,0.5972,2486296,170031182.88,29009184214.4,28846754596.4
2019-12-10,'300529,健帆生物,68.85,69.47,67.07,67.67,67.66,1.19,1.7588,0.9963,4147949,283451837.48,28824972336.0,28663574166.0
2019-12-09,'300529,健帆生物,67.66,69.15,66.4,69.09,69.09,-1.43,-2.0698,0.9146,3807540,256939874.69,28326762937.6,28168154365.6
2019-12-06,'300529,健帆生物,69.09,71.23,67.31,68.33,68.13,0.96,1.4091,1.3972,5816916,400579453.67,28925451542.4,28763490764.4
2019-12-05,'300529,健帆生物,68.13,69.3,65.5,66.2,65.09,3.04,4.6705,1.3418,5586096,379294257.24,28523534716.8,28363824370.8
2019-12-04,'300529,健帆生物,65.09,66.07,64.6,65.33,65.13,-0.04,-0.0614,0.9082,3781212,246904108.36,27250798102.4,27098214124.4
2019-12-03,'300529,健帆生物,65.13,68.26,62.5,68.07,68.07,-2.94,-4.3191,2.4128,10045099,647919938.89,27267544636.8,27114866890.8
2019-12-02,'300529,健帆生物,68.07,70.28,67.19,70.0,70.08,-2.01,-2.8682,0.9857,4103721,281474655.06,28498414915.2,28338845221.2
2019-11-29,'300529,健帆生物,70.08,71.94,68.88,71.03,71.37,-1.29,-1.8075,1.0947,4557300,318958384.23,29339928268.8,29175646732.8
2019-11-28,'300529,健帆生物,71.37,72.78,71.11,72.16,72.2,-0.83,-1.1496,1.0311,4292844,308928963.33,29880004003.2,29712698449.2
2019-11-27,'300529,健帆生物,72.2,74.9,72.0,72.0,80.0,-7.8,-9.75,2.8894,12029216,873450587.31,30227494592.0,30058243352.0
2019-11-26,'300529,健帆生物,80.0,80.0,77.8,79.28,78.71,1.29,1.6389,1.0341,4305266,340771930.14,33493068800.0,33305532800.0
2019-11-25,'300529,健帆生物,78.71,82.1,77.77,79.0,78.38,0.33,0.421,0.8893,3702418,294021855.65,32952993065.6,32768481083.6
2019-11-22,'300529,健帆生物,78.38,85.26,77.7,84.63,84.0,-5.62,-6.6905,1.0793,4493290,362565101.06,32814834156.8,32631095760.8
2019-11-21,'300529,健帆生物,84.0,85.98,82.0,83.57,83.2,0.8,0.9615,0.5456,2271396,190674223.72,35167722240.0,34970809440.0
2019-11-20,'300529,健帆生物,83.2,84.58,81.07,82.41,82.32,0.88,1.069,0.8194,3411311,284614420.78,34832791552.0,34637754112.0
2019-11-19,'300529,健帆生物,82.32,83.0,79.72,80.2,79.56,2.76,3.4691,0.7623,3173782,258643449.58,34464367795.2,34271393251.2
2019-11-18,'300529,健帆生物,79.56,80.5,77.65,80.5,79.28,0.28,0.3532,0.3997,1663970,131620092.15,33308856921.6,33122352369.6
2019-11-15,'300529,健帆生物,79.28,81.28,78.78,78.78,79.12,0.16,0.2022,0.5488,2284783,182248338.63,33191631180.8,33005783004.8
2019-11-14,'300529,健帆生物,79.12,81.3,78.05,78.57,78.05,1.07,1.3709,0.8491,3534988,282080210.3,33124645043.2,32939171939.2
2019-11-13,'300529,健帆生物,78.05,80.6,76.2,76.45,75.81,2.24,2.9548,1.1607,4832124,378803072.22,32676675248.0,32493710438.0
2019-11-12,'300529,健帆生物,75.81,77.98,75.3,77.98,77.01,-1.2,-1.5582,0.6852,2852646,216896586.04,31738869321.6,31561155519.6
2019-11-11,'300529,健帆生物,77.01,79.5,76.99,79.5,79.12,-2.11,-2.6668,0.6148,2559484,198741296.48,32241265353.6,32060738511.6
2019-11-08,'300529,健帆生物,79.12,80.47,78.75,80.18,78.8,0.32,0.4061,0.7467,3108679,246802512.19,33124645043.2,32939171939.2
2019-11-07,'300529,健帆生物,78.8,79.39,77.98,78.95,78.75,0.05,0.0635,0.5939,2472359,194510405.31,32990672768.0,32805949808.0
2019-11-06,'300529,健帆生物,78.75,80.83,78.1,80.29,79.98,-1.23,-1.5379,1.0046,4182412,331536468.42,32969739600.0,32785133850.0
2019-11-05,'300529,健帆生物,79.98,80.75,77.27,78.5,77.06,2.92,3.7893,1.8695,7782903,618983915.25,33484695532.8,33297206416.8
2019-11-04,'300529,健帆生物,77.06,77.06,74.5,74.5,70.05,7.01,10.0071,0.7863,3273359,250614029.8,32262198521.6,32081554469.6
2019-11-01,'300529,健帆生物,70.05,70.9,69.02,70.15,70.01,0.04,0.0571,0.7157,2979560,208780868.37,29327368368.0,29163157158.0
2019-10-31,'300529,健帆生物,70.01,72.5,69.7,70.55,71.84,-1.83,-2.5473,1.3225,5505997,389489215.05,29310621833.6,29146504391.6
2019-10-30,'300529,健帆生物,71.84,75.5,69.22,75.0,73.16,-1.32,-1.8043,1.6145,6721505,481161235.85,30076775782.4,29908368454.4
2019-10-29,'300529,健帆生物,73.16,74.06,70.66,72.3,72.12,1.04,1.442,0.977,4067542,293975631.0,30629411417.6,30457909745.6
2019-10-28,'300529,健帆生物,72.12,74.2,71.5,72.14,71.94,0.18,0.2502,0.5857,2438447,176221181.66,30194001523.2,30024937819.2
2019-10-25,'300529,健帆生物,71.94,73.4,71.5,72.35,72.2,-0.26,-0.3601,0.7545,3140950,227352413.91,30118642118.4,29950000370.4
2019-10-24,'300529,健帆生物,72.2,73.08,70.6,72.0,71.71,0.49,0.6833,0.7048,2934298,210283443.44,30227494592.0,30058243352.0
2019-10-23,'300529,健帆生物,71.71,73.7,71.71,73.45,72.4,-0.69,-0.953,0.6053,2519778,182691925.2,30022349545.6,29854246963.6
2019-10-22,'300529,健帆生物,72.4,73.72,71.7,73.18,72.12,0.28,0.3882,0.7448,3100707,224839138.89,30311227264.0,30141507184.0
2019-10-21,'300529,健帆生物,72.12,76.3,70.09,75.0,75.46,-3.34,-4.4262,1.1318,4711956,342546432.15,30194001523.2,30024937819.2
2019-10-18,'300529,健帆生物,75.46,76.52,74.42,74.42,75.15,0.31,0.4125,0.6634,2761879,208698312.47,31592337145.6,31415443813.6
2019-10-17,'300529,健帆生物,75.15,76.37,72.3,72.98,72.9,2.25,3.0864,1.3424,5588635,419361042.63,31462551504.0,31286384874.0
2019-10-16,'300529,健帆生物,72.9,75.4,71.5,72.22,74.81,-1.91,-2.5531,2.3425,9752381,714454148.89,30520558944.0,30349666764.0
2019-10-15,'300529,健帆生物,74.81,75.23,74.81,74.94,83.12,-8.31,-9.9976,0.5682,2365500,177093201.0,31335622806.4,31144836359.6
2019-10-14,'300529,健帆生物,83.12,83.95,80.8,81.85,81.85,1.27,1.5516,0.5983,2490736,204067256.21,34816427852.8,34604448579.2
2019-10-11,'300529,健帆生物,81.85,82.8,79.48,80.36,80.1,1.75,2.1848,0.5695,2371071,193003444.16,34284463664.0,34075723246.0
2019-10-10,'300529,健帆生物,80.1,80.51,76.26,77.0,77.32,2.78,3.5954,0.6724,2799345,221941246.24,33551442144.0,33347164716.0
